868137.854614	30830849925120
667900.623771	22601270716416
917393.813751	36498946498560
676958.161937	33657848340480
804046.676552	39724868494080
574312.870182	23942024064000
716286.407041	31779894795264
682690.400258	29163467225088
717415.034430	20682736349184
715870.457926	22601270716416
719095.995395	36277371244800
671386.191369	27693040306176
648063.324659	13128182323200
762020.033621	29368882851840
820125.144631	27635936348160
807090.919808	38723401221120
697764.391923	43246136037888
668408.192416	26744127621120
778463.486582	40726335767040
777216.275452	38825624355840
736770.847731	28972856328192
721803.585398	20449033113600
782104.226424	37988011514880
702971.844875	38352842357760
794777.077557	23322208186368
768154.177529	30770044784640
756693.233952	36533755238400
751095.509891	22567034778624
827140.346268	37129359214080
678878.469539	36072649589760
731865.583349	34717532129280
716982.611387	21522442120704
662261.514289	25858575654912
700754.359767	29227004190720
725701.000999	30177547158528
656486.082246	21623068018944
824323.215925	29058776635392
761649.700694	37873671413760
718561.028465	31245778916352
702459.911189	35898385582080
713912.139838	29843867934720
719979.513803	28480599060480
669665.257722	26095539456000
738160.127105	30096782069760
791603.603318	38253262924800
837217.293730	32798292774912
684353.042360	36888451891200
708048.835800	20552137482240
730118.658589	30372167669760
702853.002192	20277192499200
664345.778279	18968560128000
745616.890201	30096782069760
809332.700253	31618673049600
585826.499648	29165317816320
688618.429124	26796825409536
745383.083449	38170426936320
727939.410616	27847344365568
695379.497523	12905670758400
731947.790992	23507796049920
701963.056556	28219665696768
781607.170620	38032734136320
816897.185109	32013906462720
794788.942856	23778445017600
845064.339682	32517531648000
753652.447796	36098866298880
748442.859350	29941156159488
732809.194074	38383244928000
822353.260346	39143309184000
736450.827835	35571007180800
808999.565595	30901172391936
713794.354986	29551298273280
790572.262316	40055386291200
756732.185131	30153269164032
716429.252040	33172398604800
734985.166848	43745200837632
787515.138570	36849897907200
713045.915550	22191133434624
649882.087230	7308954132480
739652.196684	28812515816448
699072.475442	21528192172032
744816.960945	22601270716416
717167.413497	27549575424000
792163.748263	30647773578240
747311.044516	22873307627520
619045.494193	31575602741760
701784.995788	29230088509440
512363.713155	25082120448000
633350.701623	20685908791296
829551.642644	34212012291072
720379.764641	37988011514880
788178.193694	40481683200000
776654.199833	22132244977920
709681.010684	22133071134720
742756.678560	29058776635392
1380840.596568	40997865968640
659797.074072	32875753236480
863019.588830	40448086156800
871206.628269	31795712944128
726669.463081	28319994178560
840928.873086	30855524474880
706533.788269	34717532129280
613609.338470	24514605803520
739762.321186	27827472540672
638644.714419	26475571584000
758757.654087	38071728737280
682689.451868	26174762385408
889712.584537	33152020070400
774522.782151	29931991326720
694341.552486	27447969153024
685335.417574	22484683468800
875244.750241	34945507344384
705978.636904	35707818746880
694607.305694	21321190324224
761132.084288	38122179379200
766660.380652	29744376625152
742924.880318	31307068735488
791597.590050	32232804968448
728997.421345	20932169610240
689842.758123	28326383124480
691183.377579	33629208238080
752471.354237	37304834918400
659469.396277	20708512441344
753822.177764	23720878411776
805505.047221	27395623858176
734072.161451	22792806908928
873494.703462	29408538378240
740287.256676	28880326766592
764741.758931	37752061132800
730545.575944	22724202848256
853805.238834	22678202437632
728863.279531	27889335161856
752265.278757	30751891365888
767197.186727	30390409211904
844188.896298	40840786022400
774976.201293	39014098260480
765407.269291	32788511078400
772704.995058	22163473704960
707871.456003	34971713038080
767473.583251	30901172391936
747234.386545	37327416537600
697620.844279	29359762080768
779602.340097	31618673049600
682335.912595	26796825409536
606558.549226	17908633999872
763722.374723	31475780969472
829456.137393	32468623165440
770517.027745	31199734444032
752713.031781	28801368207360
766371.937555	30534050340864
761510.614538	22540201205760
689746.656005	28290252533760
739244.064735	23394777799680
689804.045305	40906658257920
733311.975184	28073468989440
755082.483469	21137386959360
915316.169945	41241747456000
719980.858890	23182290270720
800097.856730	36876995850240
829349.050047	32993397964800
749477.390824	30590273064960
723723.870348	19761670656000
690537.507081	34551419535360
615433.018103	26222216832000
761948.675814	14974984249344
720122.751790	28593617310720
783746.325502	31019610230784
822065.319791	32131551191040
760084.686995	29157915451392
751255.120812	31010621644800
754159.016240	30684036354048
796508.998784	39824062387200
893357.302249	22163473704960
767915.070528	37388111523840
739883.483702	37145331578880
768018.416903	28972856328192
822513.433394	32287529594880
808509.853599	40291006210560
685974.259073	28456805744640
773000.089062	21342604308480
752139.919970	21842263941120
855760.123845	40845192192000
958695.237557	31921376901120
